chrom	start	end	mean.x	mean.y	fmnorm	fpropnorm
103836	NC_008465.4	4460000	4470000	1.26	1.84	0.798603307175597	0.634958739684921
103837	NC_008465.4	4470000	4480000	1.08	2.45	1.4340717114576	0.729881760820088
103840	NC_008465.4	450000	460000	9.82	11.03	0.41995913589519	0.5722638165315
103857	NC_008465.4	4650000	4660000	2.95	3.06	0.305137973061948	0.552680142322672
103861	NC_008465.4	4690000	4700000	5.67	6.1	0.35778178212652	0.561683047420782
103862	NC_008465.4	470000	480000	18.57	25.84	0.728953529377004	0.623697488188286
103863	NC_008465.4	4700000	4710000	3.27	3.59	0.387014482943469	0.566665196056805
103873	NC_008465.4	480000	490000	19.98	43.5	1.37478009244954	0.721703027473869
103876	NC_008465.4	4820000	4830000	2.27	2.33	0.289958931981865	0.550077595160995
103877	NC_008465.4	4830000	4840000	6.27	6.45	0.293154992127078	0.550625813584171
103884	NC_008465.4	490000	500000	6.42	11.62	1.10828614090073	0.683132560916384
103918	NC_008465.4	520000	530000	25.68	65.99	1.61392348991013	0.753744997506291
103929	NC_008465.4	530000	540000	19.09	39.09	1.28630375650385	0.709219796881952
103940	NC_008465.4	540000	550000	16.28	30.56	1.160865118388	0.690968363478735
103949	NC_008465.4	5480000	5490000	4.14	4.27	0.296926576739665	0.551272593139063
103950	NC_008465.4	5490000	5500000	2.65	2.83	0.347130967999821	0.559864671416547
103951	NC_008465.4	550000	560000	9.79	30.77	1.90446495334835	0.789194103258034
103956	NC_008465.4	5540000	5550000	4.2	4.62	0.389824798368435	0.567143467122118
103958	NC_008465.4	5560000	5570000	1.61	1.77	0.38900994658688	0.567004805125467
103984	NC_008465.4	580000	590000	19.28	29.01	0.841766518586536	0.64186502255854
103997	NC_008465.4	5910000	5920000	9.13	9.7	0.339691161708768	0.558593542748782
104007	NC_008465.4	600000	610000	9.35	13.71	0.804511575622727	0.635907447695771
104011	NC_008465.4	6030000	6040000	3.29	3.52	0.349809119520556	0.56032205599068
104013	NC_008465.4	6050000	6060000	6.34	6.85	0.363942422326982	0.562734079211895
104018	NC_008465.4	610000	620000	30.91	31.26	0.268565398759941	0.546404905657578
104023	NC_008465.4	6140000	6150000	3.78	4.57	0.526129205455497	0.590174059517125
104028	NC_008465.4	6190000	6200000	2.98	3.18	0.346035709440694	0.55967758979423
104029	NC_008465.4	620000	630000	9.74	23.69	1.53460579577639	0.743398450087839
104040	NC_008465.4	630000	640000	13.27	19.17	0.783003240916458	0.632448764847496
104042	NC_008465.4	6310000	6320000	3.29	3.49	0.337460727092911	0.558212311222893
104046	NC_008465.4	6350000	6360000	4.46	5.07	0.437263311701536	0.575197188855013
104048	NC_008465.4	6370000	6380000	2.34	2.83	0.526614797866978	0.59025546688776
104051	NC_008465.4	640000	650000	9.7	14.71	0.853061868798841	0.643662780795559
104054	NC_008465.4	6420000	6430000	2.42	3.22	0.664374915458523	0.613135060337385
104063	NC_008465.4	6500000	6510000	3.94	3.99	0.27051439138447	0.546739710171242
104084	NC_008465.4	670000	680000	27.81	36.14	0.630314036136413	0.60752021007515
104085	NC_008465.4	6700000	6710000	5.7	6.52	0.446231319797474	0.576715361751924
104095	NC_008465.4	680000	690000	18.47	21.73	0.486825582817345	0.583568967218835
104101	NC_008465.4	6850000	6860000	2.36	2.51	0.341221779207431	0.55885511983073
104102	NC_008465.4	6860000	6870000	3.72	4.43	0.504325352065487	0.586513712429588
104103	NC_008465.4	6870000	6880000	5.59	5.74	0.290523728450998	0.550174483272526
104106	NC_008465.4	690000	700000	20.36	31.39	0.87688874212492	0.647441747251504
104107	NC_008465.4	6900000	6910000	1.52	1.92	0.589356261896071	0.600730702458995
104109	NC_008465.4	6920000	6930000	2.19	2.81	0.611960535238253	0.604482747102248
104110	NC_008465.4	6930000	6940000	1.41	1.7	0.522160858357408	0.589508599243999
104118	NC_008465.4	700000	710000	16.32	20.79	0.601569975505374	0.602759534747196
104135	NC_008465.4	7150000	7160000	5.1	5.45	0.348080257423931	0.560026806229257
104136	NC_008465.4	7160000	7170000	4.22	4.82	0.444111422141277	0.576356618894008
104137	NC_008465.4	7170000	7180000	2.93	3.06	0.314952262888904	0.554361341212522
104139	NC_008465.4	7190000	7200000	1.24	1.72	0.724389718933723	0.622954753370626
104141	NC_008465.4	7200000	7210000	2	2.25	0.422246276060813	0.572651824529048
104143	NC_008465.4	7220000	7230000	3.4	3.85	0.431644974063062	0.574245348567899
104151	NC_008465.4	730000	740000	22.4	23.9	0.345833160541645	0.559642990463909
104152	NC_008465.4	7300000	7310000	6.12	6.43	0.323608359253796	0.555843109882144
104157	NC_008465.4	7350000	7360000	5.15	5.64	0.383444004946713	0.56605737831809
104160	NC_008465.4	7380000	7390000	7.61	8.03	0.329824808632269	0.556906643769084
104161	NC_008465.4	7390000	7400000	1.58	1.68	0.340857949220157	0.558792945535179
104163	NC_008465.4	7400000	7410000	5.52	5.92	0.353250183469281	0.560909583107742
104164	NC_008465.4	7410000	7420000	3.65	3.98	0.37719324139477	0.564992806580032
104165	NC_008465.4	7420000	7430000	2.06	2.68	0.631909937893054	0.607783939110796
104167	NC_008465.4	7440000	7450000	5.32	5.95	0.413784697312617	0.571215894703157
104168	NC_008465.4	7450000	7460000	8.39	8.58	0.284628111678223	0.549162932489298
104171	NC_008465.4	7480000	7490000	5.24	5.43	0.303706660885411	0.552434855324159
104173	NC_008465.4	750000	760000	15.9	16.84	0.335186647513178	0.557823549139061
104177	NC_008465.4	7530000	7540000	7.26	8.46	0.473009389742699	0.581239838352458
104184	NC_008465.4	760000	770000	13.94	15.04	0.361895280427715	0.562384889978238
104197	NC_008465.4	7710000	7720000	3	3.15	0.322710602509898	0.555689475702624
104201	NC_008465.4	7750000	7760000	2.46	5.69	1.46209161158584	0.733693736985424
104202	NC_008465.4	7760000	7770000	1.61	2.14	0.66287138290503	0.612887828162291
104203	NC_008465.4	7770000	7780000	10.67	11.99	0.420592757208299	0.572371317833671
104204	NC_008465.4	7780000	7790000	2.43	27.63	3.75952861782521	0.931240756266898
104206	NC_008465.4	780000	790000	9.35	19.24	1.29339180361354	0.710231960407647
104217	NC_008465.4	850000	860000	19.32	39.55	1.28590387514288	0.709162632239555
104218	NC_008465.4	860000	870000	15.74	36.97	1.48424077729826	0.736682662873343
104219	NC_008465.4	870000	880000	5.71	12.1	1.33576567141761	0.716239128743012
104221	NC_008465.4	890000	900000	15.57	24.88	0.928538815670066	0.655569966736086
104222	NC_008465.4	90000	100000	14.48	15.28	0.329904215571044	0.556920225658548
104223	NC_008465.4	900000	910000	14.64	21.93	0.835311533008051	0.640835854703725
104224	NC_008465.4	910000	920000	12.1	14.77	0.539984053221333	0.592494805015755
104225	NC_008465.4	920000	930000	4.35	11.34	1.63465460882464	0.756402475022942
104226	NC_008465.4	930000	940000	14.54	16.26	0.413621262773934	0.571188147975752
104228	NC_008465.4	950000	960000	13.46	20.98	0.892657542585451	0.649932622983099
104230	NC_008465.4	970000	980000	22.68	33.47	0.813769185362801	0.637391844338646
104231	NC_008465.4	980000	990000	16.43	41.62	1.59326575940376	0.751077580369011
104232	NC_008465.4	990000	1000000	16.84	47.6	1.75139070974741	0.771000911486541
104237	NC_028739.2	1010000	1020000	3.45	3.83	0.403069304877926	0.569395773600934
104238	NC_028739.2	1020000	1030000	2.3	2.88	0.576756225116438	0.59863406908839
104240	NC_028739.2	1040000	1050000	3.06	5.75	1.16235157775759	0.691188328754032
104251	NC_028739.2	1140000	1150000	2.08	2.45	0.488519495479979	0.583854272026209
104252	NC_028739.2	1150000	1160000	1.41	2.21	0.900672481611138	0.651195563649009
104254	NC_028739.2	1170000	1180000	0.88	1.23	0.735404161320443	0.624746300989558
104256	NC_028739.2	1190000	1200000	1.31	2.37	1.10764152197931	0.683035834156267
104257	NC_028739.2	120000	130000	1.66	3.43	1.29934660944439	0.711080684344713
104258	NC_028739.2	1200000	1210000	2.24	2.69	0.51642871511752	0.588546786314488
104266	NC_028739.2	1280000	1290000	16.36	23.97	0.803378435325884	0.635725577643565
104275	NC_028739.2	1360000	1370000	4.05	6.27	0.882864809648552	0.648386692744212
104276	NC_028739.2	1370000	1380000	3.49	3.64	0.313032688607544	0.554032612583371
104278	NC_028739.2	1390000	1400000	4.99	5.74	0.454332195956928	0.578085496568398
104284	NC_028739.2	1440000	1450000	12.6	14.12	0.416637629502402	0.571700172516988
104285	NC_028739.2	1450000	1460000	4.94	5.31	0.356522093837976	0.561468070667046
104289	NC_028739.2	1490000	1500000	10.31	10.76	0.313955019807016	0.554190568455131
104290	NC_028739.2	150000	160000	6.42	6.66	0.305270154567459	0.552702793255774
104303	NC_028739.2	1610000	1620000	3.25	3.92	0.522735210817892	0.58960493392729
104305	NC_028739.2	1630000	1640000	3.01	5.33	1.07669332061797	0.678373467863171
104306	NC_028739.2	1640000	1650000	24.41	40.91	0.997302516725393	0.666251036616524
104307	NC_028739.2	1650000	1660000	7.38	10.95	0.82155942304664	0.63863893235959
104308	NC_028739.2	1660000	1670000	39	44.68	0.448476336464842	0.577095189883979
104309	NC_028739.2	1670000	1680000	17.3	24.5	0.754330985984346	0.627816846299337
104310	NC_028739.2	1680000	1690000	0.77	0.87	0.428478229772327	0.573708606106943
104311	NC_028739.2	1690000	1700000	8.66	10.07	0.46994602789856	0.580722923213586
104312	NC_028739.2	170000	180000	6.68	8.03	0.517873159661762	0.5887892179262
104313	NC_028739.2	1700000	1710000	1.07	1.08	0.265741790380822	0.545919782318621
104317	NC_028739.2	1740000	1750000	0.93	0.94	0.267751315188106	0.546265047194499
104330	NC_028739.2	220000	230000	5.24	6.36	0.531781228365405	0.591121288510016
104343	NC_028739.2	340000	350000	2.94	4.13	0.742646901201581	0.625922509225092
104347	NC_028739.2	380000	390000	3.81	4.82	0.59156342335514	0.601097594509704
104348	NC_028739.2	390000	400000	1.28	1.32	0.296715393976954	0.551236382500432
104350	NC_028739.2	400000	410000	0.41	0.48	0.479731770721573	0.582373554051169
104352	NC_028739.2	420000	430000	2.92	3.09	0.333959743642858	0.55761377604585
104357	NC_028739.2	470000	480000	9.37	9.58	0.284297882695494	0.549106260773081
104360	NC_028739.2	50000	60000	6.34	6.97	0.388997090347516	0.567002617316055
104365	NC_028739.2	540000	550000	4.83	7.03	0.793822774855262	0.634190347316193
104368	NC_028739.2	570000	580000	4.68	6.48	0.721806557919721	0.622534101893953
104375	NC_028739.2	630000	640000	9.43	9.61	0.279599934717154	0.548299892681999
104384	NC_028739.2	710000	720000	3.45	3.51	0.27719594325753	0.547887166908239
104390	NC_028739.2	770000	780000	5.9	6.3	0.346958148756575	0.559835153210005
104399	NC_028739.2	850000	860000	9.43	9.73	0.297503308724515	0.551371480227208
104404	NC_028739.2	90000	100000	5.33	6.66	0.573707918930587	0.598126288211718
104411	NC_028739.2	960000	970000	0.51	0.81	0.919745935531629	0.654192480373222
104418	NC_028740.2	1000000	1010000	3.91	5.55	0.757640438548616	0.628352696983584
104422	NC_028740.2	1040000	1050000	20.12	20.78	0.298886623717185	0.55160864833969
104429	NC_028740.2	1100000	1110000	0.62	0.96	0.883087464952781	0.648421876966536
104431	NC_028740.2	1120000	1130000	4.6	5.33	0.464822946433301	0.57985805315236
104434	NC_028740.2	1150000	1160000	2.9	3.22	0.403329062718183	0.56943991857089
104440	NC_028740.2	1200000	1210000	7.88	8.38	0.341075888861476	0.55883018909605
104446	NC_028740.2	1260000	1270000	1.77	2.17	0.546266956979982	0.593545866143404
104447	NC_028740.2	1270000	1280000	1.35	1.74	0.618449173416398	0.605557537044843
104449	NC_028740.2	1290000	1300000	5.52	5.72	0.303668154618721	0.55242825607064
104452	NC_028740.2	1310000	1320000	2.04	2.3	0.42538598359138	0.573184322952139
104455	NC_028740.2	1340000	1350000	2.98	6.12	1.29054059684899	0.709825062734881
104458	NC_028740.2	1370000	1380000	0.52	0.63	0.529161479977325	0.590682325536252
104461	NC_028740.2	140000	150000	1.08	1.32	0.541827891813485	0.592803347280335
104471	NC_028740.2	1490000	1500000	3.05	4.4	0.781015555692911	0.632128436410146
104472	NC_028740.2	150000	160000	3.96	5.13	0.625779670145945	0.60677054636017
104485	NC_028740.2	1610000	1620000	1.24	1.89	0.860367388452697	0.644823372348466
104487	NC_028740.2	1630000	1640000	1.59	1.73	0.37406654697087	0.564460071537861
104489	NC_028740.2	1650000	1660000	2.92	4.63	0.91736509899872	0.653819053605625
104493	NC_028740.2	1690000	1700000	5.39	5.47	0.273576834658551	0.547265701463754
104494	NC_028740.2	170000	180000	1.96	1.99	0.274236051046941	0.547378911700219
104508	NC_028740.2	1820000	1830000	6.62	7.58	0.447687905982374	0.576961807881114
104518	NC_028740.2	1910000	1920000	23.75	24.61	0.303638418970987	0.552423159924442
104521	NC_028740.2	1940000	1950000	1.01	4.89	2.52780044681894	0.852222232245145
104522	NC_028740.2	1950000	1960000	7.38	9.59	0.630231273576235	0.607506531524442
104523	NC_028740.2	1960000	1970000	4.41	8.35	1.17331881642239	0.692808571273967
104524	NC_028740.2	1970000	1980000	4.48	5.08	0.433651039333062	0.574585273096846
104535	NC_028740.2	2060000	2070000	5.23	6.04	0.460058877696638	0.579053350628264
104536	NC_028740.2	2070000	2080000	1.33	1.82	0.704833479316007	0.619765576804442
104538	NC_028740.2	2090000	2100000	6.06	7.06	0.47267166441673	0.581182858925129
104543	NC_028740.2	2130000	2140000	22.06	25.09	0.43800095443629	0.575322116617135
104550	NC_028740.2	220000	230000	0.27	0.34	0.584896613705371	0.599989039294131
104569	NC_028740.2	2370000	2380000	7.14	7.71	0.363128060504435	0.562595177664975
104610	NC_028740.2	2740000	2750000	8.02	8.63	0.358079597342535	0.561733868794135
104616	NC_028740.2	280000	290000	5.37	7.85	0.800091840412077	0.635197856957976
104618	NC_028740.2	2810000	2820000	6.45	9.07	0.744124664836406	0.626162313284836
104619	NC_028740.2	2820000	2830000	2.24	8.25	2.13321666169407	0.814366031959486
104620	NC_028740.2	2830000	2840000	2.35	3.74	0.922698787941137	0.654655362051501
104621	NC_028740.2	2840000	2850000	3.03	3.58	0.492963068409806	0.584602433223286
104622	NC_028740.2	2850000	2860000	1.15	1.79	0.890647000938382	0.649615484316945
104627	NC_028740.2	290000	300000	3.89	4.77	0.54654038563782	0.593591588396171
104629	NC_028740.2	2910000	2920000	53.85	56.4	0.319070092473086	0.555066362045647
104630	NC_028740.2	2920000	2930000	14.08	14.77	0.321343766745992	0.555455547034068
104631	NC_028740.2	2930000	2940000	16.8	27.38	0.956982488210277	0.660007965288113
104637	NC_028740.2	2990000	3000000	0.46	0.94	1.28334817023912	0.708797127468582
104640	NC_028740.2	3000000	3010000	1.28	1.87	0.799215734506137	0.635057127790473
104641	NC_028740.2	3010000	3020000	5.04	7.63	0.850580597953114	0.643268208643378
104642	NC_028740.2	3020000	3030000	0.92	2.05	1.40823941806693	0.726337101400371
104644	NC_028740.2	3040000	3050000	1.52	3.23	1.33978411586884	0.716804888694893
104647	NC_028740.2	3070000	3080000	2.38	5.34	1.41819944299811	0.727707226512354
104648	NC_028740.2	3080000	3090000	2.3	3.19	0.724243837438995	0.622931002417705
104650	NC_028740.2	310000	320000	5.44	6.94	0.603650285946422	0.603104747442398
104651	NC_028740.2	3100000	3110000	2.64	3.79	0.773981193431138	0.630993867822094
104652	NC_028740.2	3110000	3120000	2.1	4.8	1.4449663525609	0.731368002649884
104653	NC_028740.2	3120000	3130000	3.56	5.53	0.88772351388681	0.649154103587981
104655	NC_028740.2	3140000	3150000	8.28	9.84	0.501348822458415	0.586013272077591
104656	NC_028740.2	3150000	3160000	2.82	3.21	0.43919940934201	0.575525067373438
104657	NC_028740.2	3160000	3170000	3.18	5.25	0.97561193188763	0.662899582771277
104658	NC_028740.2	3170000	3180000	1.85	3.77	1.27936052737085	0.708226293568669
104659	NC_028740.2	3180000	3190000	4.99	8.09	0.949421161711217	0.658830888657146
104662	NC_028740.2	3200000	3210000	2.76	5.58	1.26791812966952	0.706584659913169
104664	NC_028740.2	3220000	3230000	0.44	0.83	1.16792908732813	0.692012911912448
104667	NC_028740.2	3250000	3260000	4.83	11.66	1.52379396898322	0.741966274260261
104673	NC_028740.2	3300000	3310000	1.92	7.5	2.21810555928059	0.823097162956197
104674	NC_028740.2	3310000	3320000	1.13	1.2	0.339032907811831	0.558481039491624
104675	NC_028740.2	3320000	3330000	2.88	3.51	0.537723493480749	0.592116430390092
104676	NC_028740.2	3330000	3340000	11.5	11.81	0.29069637818392	0.550204099742657
104677	NC_028740.2	3340000	3350000	2.76	7.29	1.65357182216727	0.758810408921933
104678	NC_028740.2	3350000	3360000	2.32	7.37	1.919861088586	0.790964054865381
104679	NC_028740.2	3360000	3370000	3.04	4.03	0.659029789702882	0.612255874887157
104682	NC_028740.2	3390000	3400000	6.34	6.5	0.28827815239491	0.54978924307882
104683	NC_028740.2	340000	350000	7.38	7.78	0.328470613544296	0.556675006999658
104684	NC_028740.2	3400000	3410000	2.82	8.48	1.84069037678291	0.781745827249563
104686	NC_028740.2	3420000	3430000	6.03	12.28	1.27840192808859	0.708088971342718
104687	NC_028740.2	3430000	3440000	5.04	9.2	1.12053140206296	0.684966981742846
104689	NC_028740.2	3450000	3460000	3.93	4.08	0.30636111433139	0.552889734320356
104691	NC_028740.2	3470000	3480000	2.91	6.12	1.32483377440287	0.71469657020792
104692	NC_028740.2	3480000	3490000	6.14	9.65	0.904611561403764	0.651815481517945
104693	NC_028740.2	3490000	3500000	3.74	5.57	0.826960332070895	0.639502434107938
104694	NC_028740.2	350000	360000	8.2	10.01	0.540067433949048	0.592508759266317
104695	NC_028740.2	3500000	3510000	0.82	4.33	2.65299248472714	0.862820248360081
104696	NC_028740.2	3510000	3520000	0.77	0.89	0.461268164889996	0.579257652219026
104697	NC_028740.2	3520000	3530000	4.62	9.93	1.35622214073082	0.719112090680101
104699	NC_028740.2	3540000	3550000	2.73	2.84	0.30931125320333	0.553395179395942
104702	NC_028740.2	3570000	3580000	1.34	1.38	0.294756540938897	0.550900480201007
104703	NC_028740.2	3580000	3590000	1.36	2.38	1.0596761966761	0.675794523286028
104704	NC_028740.2	3590000	3600000	3.99	4.82	0.524965674626116	0.589978978739257
104706	NC_028740.2	3600000	3610000	3.84	7.52	1.22194762557498	0.699935251133105
104708	NC_028740.2	3620000	3630000	8.53	11.92	0.735087863762372	0.62469490113956
104710	NC_028740.2	3640000	3650000	1.44	3.29	1.44434004691143	0.731282702635539
104711	NC_028740.2	3650000	3660000	2.16	5.61	1.62929073306382	0.755716759958834
104713	NC_028740.2	3670000	3680000	0.51	0.56	0.387250854704609	0.56670542757472
104714	NC_028740.2	3680000	3690000	4.12	5.16	0.577048002858536	0.598682661772689
104715	NC_028740.2	3690000	3700000	4.8	5.04	0.322710602509898	0.555689475702624
104717	NC_028740.2	3700000	3710000	4.5	10.09	1.41725054250782	0.727576878633428
104719	NC_028740.2	3720000	3730000	3.69	4.82	0.637733604788066	0.608745788505513
104720	NC_028740.2	3730000	3740000	5.84	6.7	0.450514001083618	0.577439857821427
104721	NC_028740.2	3740000	3750000	3.57	5.84	0.962365569469418	0.660844751666626
104722	NC_028740.2	3750000	3760000	1.85	7.39	2.25037036824834	0.826330088006954
104723	NC_028740.2	3760000	3770000	4.01	8.87	1.39765314246464	0.724876126535781
104725	NC_028740.2	3780000	3790000	1.05	1.09	0.306260081729304	0.552872422538317
104726	NC_028740.2	3790000	3800000	0.52	1.31	1.58530455801486	0.750044452874026
104730	NC_028740.2	3820000	3830000	5.66	7.78	0.71128937677281	0.620819545108354
104731	NC_028740.2	3830000	3840000	1.17	1.42	0.531703674539778	0.591108295735136
104732	NC_028740.2	3840000	3850000	5.25	5.55	0.332491623302484	0.557362733326056
104734	NC_028740.2	3860000	3870000	4.48	7.43	0.982184753099492	0.663916911640917
104735	NC_028740.2	3870000	3880000	2.33	3.21	0.714564617086523	0.621353814956046
104736	NC_028740.2	3880000	3890000	4.49	5.7	0.596567748929457	0.60192903267418
104739	NC_028740.2	3900000	3910000	2.36	3.57	0.849458489285759	0.643089706820225
104740	NC_028740.2	3910000	3920000	0.76	1.19	0.899211524482858	0.650965513335976
104741	NC_028740.2	3920000	3930000	3.51	4.07	0.465879038580187	0.580036381179157
104742	NC_028740.2	3930000	3940000	1.14	1.98	1.04878788053337	0.674138769640705
104743	NC_028740.2	3940000	3950000	1.36	2.6	1.18722624639662	0.694856358726927
104744	NC_028740.2	3950000	3960000	1.68	1.92	0.444966352560896	0.576501305483029
104745	NC_028740.2	3960000	3970000	0.65	0.83	0.60499289293697	0.60332748903253
104746	NC_028740.2	3970000	3980000	2.02	2.58	0.60533704728996	0.60338457813824
104748	NC_028740.2	3990000	4000000	0.71	0.9	0.594427251443493	0.60157347375122
104749	NC_028740.2	40000	50000	3.18	3.33	0.318816686405407	0.555022982318108
104750	NC_028740.2	400000	410000	6.31	6.83	0.366566847926042	0.563181647075293
104752	NC_028740.2	4010000	4020000	1.64	2.43	0.819581773606198	0.63832251959254
104755	NC_028740.2	4040000	4050000	5.56	7.74	0.729569958039403	0.623797764058068
104756	NC_028740.2	4050000	4060000	4.16	7.72	1.14433859374549	0.688516961984179
104757	NC_028740.2	4060000	4070000	2.31	5.58	1.52469354503163	0.742085634161149
104758	NC_028740.2	4070000	4080000	2.45	3.19	0.633095949380799	0.60797989144696
104759	NC_028740.2	4080000	4090000	1.26	1.92	0.86000385183974	0.644765659220324
104760	NC_028740.2	4090000	4100000	2.7	5.04	1.15278560106759	0.689771249330579
104762	NC_028740.2	4100000	4110000	1.89	10.54	2.73173800203464	0.86915368481437
104764	NC_028740.2	4120000	4130000	5.3	6.36	0.515355680452294	0.588366663282915
104766	NC_028740.2	4140000	4150000	1.82	2.04	0.4169519763913	0.571753523701206
104768	NC_028740.2	4160000	4170000	1.18	1.74	0.812621721105388	0.637207997513098
104769	NC_028740.2	4170000	4180000	4.86	11.01	1.43210752457709	0.729613256939642
104770	NC_028740.2	4180000	4190000	6.68	13.88	1.30740883472271	0.712227418467233
104772	NC_028740.2	420000	430000	11.3	11.67	0.298803063023298	0.551594322598828
104773	NC_028740.2	4200000	4210000	1.65	1.98	0.515355680452294	0.588366663282916
104775	NC_028740.2	4220000	4230000	3.71	7.79	1.32252541605937	0.714370203010267
104776	NC_028740.2	4230000	4240000	1.55	2.08	0.676636587485355	0.615149112306472
104778	NC_028740.2	4250000	4260000	2.43	3.2	0.649436865900082	0.610676165020062
104781	NC_028740.2	4280000	4290000	7.78	10.62	0.701262980436462	0.619182183058213
104784	NC_028740.2	4300000	4310000	1.79	2.04	0.44093083932574	0.575818229101226
104785	NC_028740.2	4310000	4320000	3.63	6.79	1.15576330086748	0.690212741777131
104786	NC_028740.2	4320000	4330000	1.7	4.22	1.56402952718798	0.747269587660993
104788	NC_028740.2	4340000	4350000	1.8	2.86	0.920339515067215	0.654285551892691
104789	NC_028740.2	4350000	4360000	5.62	5.75	0.285313100229312	0.549280481630328
104791	NC_028740.2	4370000	4380000	2.51	6.1	1.53344315311798	0.743244692055332
104792	NC_028740.2	4380000	4390000	2.08	10.27	2.5561020227956	0.854675775562773
104793	NC_028740.2	4390000	4400000	4.27	6.81	0.925740003010081	0.655131788998181
104795	NC_028740.2	4400000	4410000	5.28	10.69	1.26997329298054	0.706879910628109
104796	NC_028740.2	4410000	4420000	1.53	7.03	2.45231431099838	0.845510538720413
104800	NC_028740.2	4450000	4460000	2.55	2.79	0.38208914958883	0.565826683378156
104801	NC_028740.2	4460000	4470000	0.41	0.65	0.917137083028871	0.653783280057476
104802	NC_028740.2	4470000	4480000	25.54	35.04	0.70856552451695	0.620374996471876
104816	NC_028740.2	460000	470000	5.34	5.48	0.289657425891473	0.550025871688891
104826	NC_028740.2	4690000	4700000	17.58	61.03	2.04790479454849	0.80525993151976
104828	NC_028740.2	4700000	4710000	108.98	276.37	1.59485889807949	0.751283979286136
104830	NC_028740.2	4720000	4730000	60.67	147.22	1.53123973456265	0.74295312731741
104837	NC_028740.2	4790000	4800000	11.3	13.02	0.456727950481586	0.57849047127123
104848	NC_028740.2	4890000	4900000	10.95	12.57	0.451375054550472	0.577585481092914
104861	NC_028740.2	500000	510000	6.25	6.43	0.293283822396998	0.550647909199628
104866	NC_028740.2	5040000	5050000	10.48	11.58	0.396317811070287	0.568247994977029
104868	NC_028740.2	5060000	5070000	24.1	24.88	0.298274613631779	0.55150372264921
104875	NC_028740.2	5120000	5130000	11.23	13.77	0.546491906352863	0.593583481894834
104880	NC_028740.2	5170000	5180000	12.83	13.12	0.284567824146902	0.549152586436617
104882	NC_028740.2	5190000	5200000	15.14	15.35	0.27219472489031	0.547028329590093
104887	NC_028740.2	5230000	5240000	11.18	11.93	0.345995129470538	0.559670657984708
104895	NC_028740.2	5300000	5310000	15.51	16.53	0.344209312874723	0.55936558447086
104902	NC_028740.2	5370000	5380000	15.67	17.48	0.410021279646518	0.57057685582068
104933	NC_028740.2	5650000	5660000	6.75	6.85	0.273537760528196	0.547258990931534
104937	NC_028740.2	5690000	5700000	6.19	8.87	0.771315969705299	0.630563615878415
104940	NC_028740.2	5710000	5720000	0.6	2.39	2.24629748699073	0.825924574470369
104941	NC_028740.2	5720000	5730000	4.95	9.06	1.12440379969776	0.685545897397937
104942	NC_028740.2	5730000	5740000	4.41	6.69	0.853548829702441	0.64374019454032
104944	NC_028740.2	5750000	5760000	2.82	5.23	1.14343705846665	0.688382930019621
104945	NC_028740.2	5760000	5770000	5.71	8.4	0.80921985692178	0.636662714855228
104946	NC_028740.2	5770000	5780000	3.29	6.32	1.19415824906036	0.695874191154764
104948	NC_028740.2	5790000	5800000	5.25	8.71	0.98267657066388	0.66399297326859
104949	NC_028740.2	580000	590000	0.68	1.02	0.837283775339656	0.641150442477876
104951	NC_028740.2	5810000	5820000	8.61	9.13	0.336922897205878	0.558120373692674
104952	NC_028740.2	5820000	5830000	1.84	5.75	1.89617746439322	0.788236830080292
104953	NC_028740.2	5830000	5840000	1.38	4.25	1.8751158488654	0.785789751716852
104954	NC_028740.2	5840000	5850000	1.07	1.82	1.01864892841605	0.669532996431686
104955	NC_028740.2	5850000	5860000	2.41	4.51	1.15641556164392	0.690309403803098
104957	NC_028740.2	5870000	5880000	6.09	6.97	0.447037702580591	0.576851801874741
104958	NC_028740.2	5880000	5890000	2.4	5.14	1.35105522820386	0.718388110491866
104962	NC_028740.2	5910000	5920000	3.41	7.75	1.43674584575593	0.730247044238154
104964	NC_028740.2	5930000	5940000	1.63	3.73	1.44662494064266	0.731593812117902
104972	NC_028740.2	600000	610000	0.38	0.42	0.396711183953675	0.568314890040622
104973	NC_028740.2	6000000	6010000	4.11	7.59	1.13728276635228	0.687467124231727
104982	NC_028740.2	6090000	6100000	1.58	3.11	1.229311296572	0.70100615077328
104990	NC_028740.2	620000	630000	4.52	4.89	0.365832967155546	0.563056501848748
104995	NC_028740.2	670000	680000	5.47	6.04	0.395328991151023	0.568079830120507
104996	NC_028740.2	680000	690000	7.3	7.57	0.304718110836853	0.552608192296183
104997	NC_028740.2	690000	700000	11.99	12.59	0.322767898923293	0.555699281224427
104998	NC_028740.2	70000	80000	53.21	57.17	0.355882161369296	0.561358851785529
105006	NC_028740.2	770000	780000	1.22	1.37	0.419616020016141	0.572205600041507
105012	NC_028740.2	820000	830000	2.95	3.3	0.414072344615112	0.571264728282783
105019	NC_028740.2	890000	900000	10.25	10.35	0.26632813261238	0.546020528812152
105030	NC_028740.2	990000	1000000	6.05	7.37	0.537050751551613	0.592003805098466
105031	NC_040902.1	0	10000	1284.88	4170.16	1.95079038568901	0.794486595827561
105032	NC_040902.1	10000	16784	1267.65	4075.24	1.93704982973466	0.792927140266445
105037	NW_020109741.1	0	10000	8.79	9.23	0.322788757120871	0.555702850817738
