female-biased_chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
286673	7239	21534	2.97	0	49	7239	260134	35.94	0	105	3.244195618
286683	13107	42536	3.25	0	54	13107	486775	37.14	0	132	3.161602238
286713	14453	67982	4.7	0	59	14453	523142	36.2	0	101	2.592397081
286777	12308	72804	5.92	0	86	12308	1578398	128.24	0	3844	4.08424539
286840	6397	70632	11.04	0	152	6397	284319	44.45	0	208	1.656583292
286868	16992	64157	3.78	0	121	16992	482356	28.39	0	173	2.556064755
286880	6722	9430	1.4	0	47	6722	205154	30.52	0	81	4.093396275
286899	10186	46209	4.54	0	83	10186	387754	38.07	0	174	2.715030413
286914	10228	115230	11.27	0	95	10228	509337	49.8	0	151	1.790798272
286934	5088	18498	3.64	0	33	5088	186634	36.68	0	86	2.980123329
286970	6630	16906	2.55	0	43	6630	217466	32.8	0	98	3.332266708
286972	16151	101443	6.28	0	85	16151	588402	36.43	0	129	2.183430576
286998	5530	10961	1.98	0	32	5530	178853	32.34	0	94	3.676887389
287026	5872	89347	15.22	0	89	5872	260011	44.28	0	112	1.187826909
287060	11106	6791	0.61	0	21	11106	364230	32.8	0	58	5.395882808
287115	6875	80514	11.71	0	119	6875	320793	46.66	0	219	1.641585277
287117	6528	75843	11.62	0	163	6528	260196	39.86	0	206	1.425471687
287124	8501	17296	2.03	0	51	8501	340992	40.11	0	125	3.951550379
287139	8012	10277	1.28	0	32	8012	305865	38.18	0	88	4.545741433
287169	19271	144174	7.48	0	113	19271	823565	42.74	0	237	2.161616778
287171	9882	206638	20.91	0	133	9882	532533	53.89	0	197	1.01296457
287185	6742	17488	2.59	0	32	6742	230694	34.22	0	141	3.370955802
287227	10567	31124	2.95	0	48	10567	377518	35.73	0	122	3.2454891
287238	11250	101064	8.98	0	120	11250	469426	41.73	0	159	1.863437616
287243	14726	48699	3.31	0	53	14726	499057	33.89	0	68	3.00309656
287255	6108	46356	7.59	0	55	6108	260164	42.59	0	124	2.135482985
287271	17993	91927	5.11	0	114	17993	617974	34.35	0	136	2.396054948
287292	8080	28461	3.52	0	59	8080	266867	33.03	0	91	2.877269681
287305	15308	108538	7.09	0	91	15308	576088	37.63	0	158	2.055165802
287311	10764	31214	2.9	0	47	10764	360615	33.5	0	92	3.177176336
287321	6662	97991	14.71	0	126	6662	303571	45.57	0	188	1.27842717
287338	6295	56963	9.05	0	129	6295	254288	40.4	0	237	1.805505641
287348	5902	3326	0.56	0	14	5902	227299	38.51	0	80	5.750802531
287361	5760	75305	13.07	0	58	5760	233259	40.5	0	99	1.278802812
287407	9227	13682	1.48	0	24	9227	333333	36.13	0	108	4.256668219
287410	21682	93106	4.29	0	98	21682	832962	38.42	0	167	2.809948012
287456	6124	24903	4.07	0	113	6124	197096	32.18	0	167	2.630203672
287465	12215	20479	1.68	0	41	12215	432728	35.43	0	81	4.045578373
287706	6307	6074	0.96	0	24	6307	212383	33.67	0	77	4.779425551
287971	8545	50702	5.93	0	67	8545	426820	49.95	0	293	2.721520714
288129	15081	25688	1.7	0	58	15081	490158	32.5	0	105	3.903973112
288153	7033	10712	1.52	0	38	7033	217988	31	0	83	3.997265032
288167	8686	9335	1.07	0	36	8686	271376	31.24	0	73	4.514851797
288367	6849	60561	8.84	0	125	6849	293204	42.81	0	339	1.922969606
289049	5251	61362	11.69	0	89	5251	198622	37.83	0	179	1.341395892
289092	10255	45348	4.42	0	106	10255	326367	31.83	0	157	2.495408928
289411	12200	63122	5.17	0	186	12200	449781	36.87	0	297	2.481351276
289436	5525	60750	11	0	58	5525	167223	30.27	0	78	1.107525197
289439	6749	32767	4.86	0	97	6749	228142	33.8	0	156	2.445135073
289482	5453	2633	0.48	0	7	5453	182090	33.39	0	62	5.767377923
289486	6646	24047	3.62	0	57	6646	235793	35.48	0	103	2.940084453
289539	15310	27251	1.78	0	38	15310	524626	34.27	0	73	3.914137091
289544	8153	17668	2.17	0	46	8153	193547	23.74	0	74	3.098693033
289594	7502	53610	7.15	0	79	7502	279649	37.28	0	165	2.029526759
289662	8696	34732	3.99	0	66	8696	319246	36.71	0	142	2.848852508
289900	19905	86114	4.33	0	159	19905	686131	34.47	0	171	2.640042414
289911	24726	123767	5.01	0	85	24726	953630	38.57	0	137	2.591736683
289917	6376	26443	4.15	0	97	6376	174502	27.37	0	81	2.368552239
289941	5339	46171	8.65	0	121	5339	201051	37.66	0	156	1.769401008
289972	7735	28448	3.68	0	83	7735	290898	37.61	0	134	3.000478681
289980	5465	20176	3.69	0	36	5465	187534	34.32	0	95	2.864496877
289984	20376	82966	4.07	0	141	20376	736589	36.15	0	275	2.798034993
289987	6060	38546	6.36	0	42	6060	222579	36.73	0	119	2.177000271
289994	5270	39458	7.49	0	86	5270	166450	31.58	0	93	1.723113593
289995	12065	38118	3.16	0	54	12065	641442	53.17	0	339	3.719756048
289998	8899	157080	17.65	0	193	8899	503542	56.58	0	185	1.327764039
290010	10119	56295	5.56	0	51	10119	373637	36.92	0	146	2.37838581
290011	6990	38535	5.51	0	52	6990	249641	35.71	0	88	2.343343956
290022	6111	47038	7.7	0	49	6111	272885	44.65	0	161	2.18286987
290024	12249	12153	0.99	0	26	12249	417575	34.09	0	83	4.75291631
290028	5618	50584	9	0	114	5618	238647	42.48	0	180	1.885926905
290035	6845	90031	13.15	0	99	6845	506776	74.04	0	350	2.140382141
290042	5985	143097	23.91	0	284	5985	378618	63.26	0	382	1.050819471
290067	6889	5236	0.76	0	9	6889	219953	31.93	0	59	5.03990937
290085	6177	81243	13.15	0	102	6177	255104	41.3	0	146	1.298219028
290094	10234	131412	12.84	0	110	10234	466324	45.57	0	186	1.474579214
290110	19020	125110	6.58	0	150	19020	810628	42.62	0	200	2.34251115
290111	13890	87978	6.33	0	97	13890	558553	40.21	0	153	2.314416977
290114	18386	115205	6.27	0	129	18386	679562	36.96	0	158	2.206567454
290136	7790	20378	2.62	0	30	7790	215796	27.7	0	74	3.049387305
290150	9081	180862	19.92	0	226	9081	483425	53.23	0	382	1.065161964
290201	8328	14255	1.71	0	18	8328	266026	31.94	0	120	3.870436128
290211	9625	30881	3.21	0	60	9625	363524	37.77	0	118	3.203735627
290214	8150	93628	11.49	0	156	8150	318419	39.07	0	198	1.412822503
290229	5017	609114	121.41	0	8067	5017	4625292	921.92	0	99728	2.571894356
290230	7627	103036	13.51	0	171	7627	312005	40.91	0	170	1.245565908
290250	14976	18868	1.26	0	42	14976	488211	32.6	0	81	4.340516371
290259	9417	89298	9.48	0	186	9417	370172	39.31	0	295	1.699077445
290284	6116	65886	10.77	0	133	6116	283095	46.29	0	270	1.750822358
290299	6417	65171	10.16	0	90	6417	296712	46.24	0	140	1.833381041
290319	8170	13117	1.61	0	29	8170	306835	37.56	0	133	4.191204515
290322	5918	40258	6.8	0	105	5918	231717	39.15	0	215	2.172545702
290328	9476	40446	4.27	0	71	9476	368025	38.84	0	117	2.832375271
290331	11914	35564	2.99	0	62	11914	434637	36.48	0	116	3.256028386
290340	11972	72291	6.04	0	74	11972	519323	43.38	0	151	2.491549644
290342	21880	78189	3.57	0	138	21880	738022	33.73	0	195	2.887176385
290350	12784	105159	8.23	0	215	12784	518231	40.54	0	228	1.947521799
290352	6429	29581	4.6	0	84	6429	238701	37.13	0	107	2.660019594
290366	12896	31301	2.43	0	48	12896	448598	34.79	0	134	3.486784506
290374	7606	12271	1.61	0	32	7606	289628	38.08	0	85	4.211040931
290395	15344	32713	2.13	0	80	15344	563968	36.75	0	139	3.75595896
290420	11567	38514	3.33	0	62	11567	393399	34.01	0	100	2.999504969
290421	7685	54968	7.15	0	180	7685	311960	40.59	0	259	2.152249239
290423	6036	10636	1.76	0	30	6036	49573	8.21	0	104	1.868946839
290448	18306	117020	6.39	0	223	18306	722532	39.47	0	320	2.274008729
290475	5157	59028	11.45	0	113	5157	230798	44.75	0	131	1.61368013
290492	22003	73791	3.35	0	60	22003	746273	33.92	0	127	2.987043215
290495	14974	60427	4.04	0	47	14974	584178	39.01	0	106	2.918556846
290496	15430	123742	8.02	0	132	15430	727798	47.17	0	245	2.203335505
290513	13106	215064	16.41	0	374	13106	780075	59.52	0	514	1.505939333
290532	8999	12006	1.33	0	49	8999	266781	29.65	0	76	4.125673999
290549	9879	76876	7.78	0	166	9879	469540	47.53	0	277	2.258136387
290554	15116	59235	3.92	0	58	15116	552499	36.55	0	93	2.868085892
290648	10225	5535	0.54	0	17	10225	364676	35.67	0	88	5.692748044
290696	13699	112246	8.19	0	96	13699	567843	41.45	0	149	1.98657679
290699	12074	587396	48.65	0	349	12074	17441565	1444.56	0	132333	4.539186558
290701	13758	29767	2.16	0	44	13758	423757	30.8	0	112	3.480967179
290736	12537	111350	8.88	0	82	12537	487636	38.9	0	144	1.778278619
290744	11314	155335	13.73	0	382	11314	560655	49.55	0	504	1.498693477
290761	17632	56323	3.19	0	73	17632	605306	34.33	0	126	3.074981574
290804	6591	15202	2.31	0	41	6591	174607	26.49	0	102	3.166623133
290837	12275	152933	12.46	0	143	12275	552499	45.01	0	188	1.500081542
290839	19922	172753	8.67	0	134	19922	1470986	73.84	0	6076	2.7374387
290901	9637	57513	5.97	0	64	9637	384479	39.9	0	127	2.387725955
290923	13918	73667	5.29	0	107	13918	474980	34.13	0	178	2.336840833
290933	8175	119528	14.62	0	142	8175	379886	46.47	0	210	1.315496379
290934	7761	37955	4.89	0	82	7761	233389	30.07	0	114	2.267558543
290940	10809	53189	4.92	0	103	10809	396666	36.7	0	151	2.546189888
290941	15610	18169	1.16	0	24	15610	520726	33.36	0	74	4.493062624
290953	13861	30714	2.22	0	44	13861	475846	34.33	0	98	3.597978321
290954	8665	70109	8.09	0	118	8665	370973	42.81	0	176	2.050876273
290956	8332	13644	1.64	0	27	8332	289012	34.69	0	83	4.049892166
290960	19512	316890	16.24	0	385	19512	1183948	60.68	0	720	1.548809499
290963	24044	88769	3.69	0	86	24044	912176	37.94	0	156	3.009167003
290965	13396	98517	7.35	0	138	13396	565443	42.21	0	278	2.16890872
290966	14210	100410	7.07	0	89	14210	550368	38.73	0	156	2.100809427
290971	5175	48615	9.39	0	97	5175	225638	43.6	0	291	1.862271118
290972	10964	33185	3.03	0	56	10964	382015	34.84	0	123	3.170494971
290981	21022	136091	6.47	0	85	21022	853979	40.62	0	179	2.297492668
290983	23655	106822	4.52	0	79	23655	898908	38	0	131	2.718744786
290988	15455	131986	8.54	0	141	15455	649838	42.05	0	196	1.946937871
290989	9690	34105	3.52	0	43	9690	357468	36.89	0	100	3.036722501
290990	8028	27667	3.45	0	65	8028	267585	33.33	0	111	2.919293096
290998	10732	155879	14.52	0	153	10732	489234	45.59	0	264	1.297816001
291004	10241	303420	29.63	0	132	10241	823139	80.38	0	307	1.086917997
291012	9601	7091	0.74	0	31	9601	290460	30.25	0	68	5.000406107
291016	8815	72954	8.28	0	74	8815	315522	35.79	0	80	1.758993916
291018	12040	26166	2.17	0	54	12040	399174	33.15	0	84	3.580381968
291023	25805	176175	6.83	0	126	25805	1023293	39.65	0	333	2.184503428
291027	6952	62715	9.02	0	66	6952	311784	44.85	0	153	1.961048692
291053	35089	190506	5.43	0	187	35089	1382919	39.41	0	226	2.506677692
291057	5771	55163	9.56	0	107	5771	218902	37.93	0	134	1.635396894
291064	10493	16027	1.53	0	75	10493	323957	30.87	0	135	3.98174197
291131	8882	51442	5.79	0	128	8882	349896	39.39	0	113	2.413334209
291136	9113	109263	11.99	0	165	9113	411714	45.18	0	272	1.560992658
291141	8122	160326	19.74	0	136	8122	429785	52.92	0	279	1.069831117
291146	8469	49722	5.87	0	119	8469	279424	32.99	0	113	2.137736415
291183	15631	21770	1.39	0	46	15631	505688	32.35	0	77	4.18774897
291207	19159	31928	1.67	0	45	19159	664919	34.71	0	92	4.024571403
291216	6378	13043	2.04	0	28	6378	259939	40.76	0	169	3.96765304
291270	5746	28137	4.9	0	45	5746	200172	34.84	0	68	2.477031015
291292	11185	8358	0.75	0	38	11185	395260	35.34	0	86	5.20540768
291354	9821	12682	1.29	0	17	9821	375534	38.24	0	99	4.536779598
291380	11557	78233	6.77	0	187	11557	502101	43.45	0	252	2.329268484
291396	6001	9191	1.53	0	19	6001	188352	31.39	0	101	4.005841516
291457	6124	74800	12.21	0	110	6124	286660	46.81	0	221	1.58589361
291506	14913	54452	3.65	0	105	14913	522831	35.06	0	115	2.910997673
291552	5293	16437	3.11	0	33	5293	167275	31.6	0	92	2.992078118
291562	9708	60575	6.24	0	82	9708	385529	39.71	0	202	2.317024472
291576	10177	81602	8.02	0	195	10177	407899	40.08	0	295	1.968348412
291588	10897	179332	16.46	0	274	10897	642701	58.98	0	1131	1.488401532
291589	16260	179543	11.04	0	179	16260	745004	45.82	0	283	1.700377332
291627	34451	248817	7.22	0	260	34451	1373666	39.87	0	327	2.112372909
291653	9462	28419	3	0	103	9462	332825	35.17	0	173	3.198450975
291667	10805	139634	12.92	0	161	10805	498574	46.14	0	215	1.48355198
291682	8312	17917	2.16	0	40	8312	287871	34.63	0	134	3.650059216
291705	7120	78859	11.08	0	107	7120	295575	41.51	0	174	1.552641096
291709	6065	45418	7.49	0	108	6065	210508	34.71	0	161	1.859453787
291785	8790	23937	2.72	0	39	8790	302379	34.4	0	93	3.307870054
291796	9556	111313	11.65	0	130	9556	367208	38.43	0	224	1.369043067
291813	7512	82158	10.94	0	72	7512	299881	39.92	0	121	1.514639028
291814	12480	12904	1.03	0	24	12480	421865	33.8	0	97	4.68344705
291832	5398	74251	13.76	0	120	5398	254587	47.16	0	194	1.424223294
291837	8355	175549	21.01	0	238	8355	513161	61.42	0	366	1.194772396
291894	18190	66716	3.67	0	51	18190	625909	34.41	0	92	2.876115969
291938	5576	7017	1.26	0	29	5576	167944	30.12	0	61	4.226366177
291981	11382	55947	4.92	0	88	11382	431811	37.94	0	121	2.594129504
291990	15328	62400	4.07	0	120	15328	584662	38.14	0	153	2.87534419
292004	23319	100774	4.32	0	88	23319	942367	40.41	0	202	2.87274918
292112	10535	36002	3.42	0	88	10535	374409	35.54	0	102	3.024515497
292192	6912	46026	6.66	0	50	6912	256387	37.09	0	78	2.124576231
292264	16572	93847	5.66	0	256	16572	642308	38.76	0	345	2.422834658
292268	6524	46125	7.07	0	89	6524	244274	37.44	0	175	2.05193836
292271	6579	54016	8.21	0	101	6579	273153	41.52	0	164	1.985492362
292312	13690	54190	3.96	0	102	13690	437610	31.97	0	114	2.660286454
292324	9182	19441	2.12	0	37	9182	283999	30.93	0	106	3.514010709
292383	7692	141053	18.34	0	187	7692	4843984	629.74	0	19511	4.748830809
292429	27643	161830	5.85	0	229	27643	1047959	37.91	0	311	2.343209972
292431	7963	1895834	238.08	0	38819	7963	8600015	1080	0	190874	1.828653021
292432	10786	42140	3.91	0	71	10786	437764	40.59	0	168	3.023023873
292435	5943	36195	6.09	0	94	5943	272187	45.8	0	168	2.557973511
292441	9505	102849	10.82	0	122	9505	461714	48.58	0	234	1.813802036
292460	15371	101892	6.63	0	95	15371	568390	36.98	0	176	2.126804495
292480	28469	498390	17.51	0	6753	28469	3679057	129.23	0	50808	2.530830079
292481	6858	21054	3.07	0	36	6858	204758	29.86	0	94	2.92904365
292483	19578	113563	5.8	0	158	19578	732245	37.4	0	232	2.33605351
292491	12080	38847	3.22	0	52	12080	406071	33.62	0	113	3.031327177
292506	23765	72434	3.05	0	65	23765	867076	36.49	0	197	3.227760049
292519	16883	29704	1.76	0	41	16883	591349	35.03	0	88	3.9620837
292522	11603	19453	1.68	0	46	11603	382775	32.99	0	93	3.942635685
292525	18161	210888	11.61	0	104	18161	748739	41.23	0	451	1.475466535
292532	12263	96673	7.88	0	73	12263	531299	43.33	0	176	2.106238747
292533	18102	160357	8.86	0	166	18102	749578	41.41	0	237	1.871740644
292556	5928	112672	19.01	0	153	5928	537833	90.73	0	272	1.901961172
292571	13130	127269	9.69	0	157	13130	511110	38.93	0	195	1.653453819
292579	15720	333082	21.19	0	347	15720	888971	56.55	0	375	1.063283482
292583	27914	64170	2.3	0	53	27914	952807	34.13	0	83	3.538474694
292586	35095	214341	6.11	0	234	35095	1409618	40.17	0	252	2.364014222
292590	37507	326919	8.72	0	193	37507	1714526	45.71	0	269	2.037249824
292591	13252	25013	1.89	0	31	13252	427392	32.25	0	73	3.739981067
292594	20778	81751	3.93	0	209	20778	768788	37	0	345	2.882064099
292602	31831	151575	4.76	0	195	31831	1147921	36.06	0	291	2.568505964
292615	12795	24239	1.89	0	58	12795	392474	30.67	0	78	3.667510073
292628	8898	125079	14.06	0	175	8898	407087	45.75	0	215	1.349315195
292651	11169	35241	3.16	0	42	11169	423776	37.94	0	84	3.232863261
292657	15996	38841	2.43	0	42	15996	571236	35.71	0	80	3.524439961
292660	6060	22815	3.76	0	50	6060	221218	36.5	0	104	2.926231943
292692	18319	66858	3.65	0	175	18319	646213	35.28	0	276	2.920022237
292724	6019	30513	5.07	0	57	6019	204688	34.01	0	103	2.393041399
292726	9721	33179	3.41	0	59	9721	214450	22.06	0	79	2.340729192
292751	5139	13275	2.58	0	39	5139	260621	50.71	0	157	3.943967349
293368	6196	138359	22.33	0	412	6196	355833	57.43	0	468	1.009961356
294223	7158	6673	0.93	0	9	7158	437818	61.16	0	300	5.686353926
294490	8358	50883	6.09	0	73	8358	300221	35.92	0	81	2.207413262
294621	5756	77220	13.42	0	219	5756	284244	49.38	0	302	1.526682211
294887	5289	68620	12.97	0	151	5289	227501	43.01	0	269	1.376633697
295067	5205	1004	0.19	0	4	5205	253349	48.67	0	126	7.648029591
295149	6885	29666	4.31	0	105	6885	259790	37.73	0	156	2.777092371
295415	5110	87573	17.14	0	139	5110	367299	71.88	0	198	1.715363345
295653	6463	30319	4.69	0	38	6463	236572	36.6	0	117	2.611323866
295696	9378	123564	13.18	0	166	9378	446230	47.58	0	213	1.499144947
295867	7694	75822	9.85	0	146	7694	301848	39.23	0	149	1.640901751
296176	5159	95254	18.46	0	169	5159	296069	57.39	0	338	1.283536867
296218	8370	18853	2.25	0	34	8370	280375	33.5	0	86	3.543304235
296260	8374	15490	1.85	0	37	8374	254607	30.4	0	76	3.685614193
296428	15868	84454	5.32	0	75	15868	620662	39.11	0	127	2.525179431
296562	5961	61864	10.38	0	64	5961	239633	40.2	0	88	1.600529103
296669	8772	85614	9.76	0	202	8772	361053	41.16	0	249	1.723429975
296688	7281	28912	3.97	0	43	7281	238534	32.76	0	77	2.69186449
296732	7136	58300	8.17	0	157	7136	279738	39.2	0	155	1.909585716
297352	16437	320159	19.48	0	169	16437	910022	55.36	0	337	1.153990311
297391	10786	11525	1.07	0	36	10786	375081	34.77	0	99	4.669300411
297469	9570	73515	7.68	0	112	9570	452041	47.24	0	327	2.267970794
297708	8448	16506	1.95	0	26	8448	284615	33.69	0	68	3.757914445
297892	5969	46629	7.81	0	142	5969	206903	34.66	0	171	1.797017247
298083	7243	5772	0.8	0	25	7243	251981	34.79	0	85	5.089668914
298375	11716	101567	8.67	0	135	11716	496679	42.39	0	175	1.936760113
298506	9446	69776	7.39	0	191	9446	323020	34.2	0	332	1.857490101
298546	6559	30166	4.6	0	48	6559	226814	34.58	0	147	2.557372148
298664	5948	98330	16.53	0	85	5948	270944	45.55	0	191	1.109504375
298711	5385	60450	11.23	0	75	5385	261438	48.55	0	144	1.759253413
298752	9905	56432	5.7	0	133	9905	375077	37.87	0	146	2.379161642
298782	11225	202702	18.06	0	264	11225	643346	57.31	0	367	1.313129049
300802	5076	21936	4.32	0	37	5076	139709	27.52	0	93	2.318517298
301579	11498	10584	0.92	0	21	11498	503617	43.8	0	109	5.220293244
301974	5854	26312	4.49	0	62	5854	246592	42.12	0	158	2.876858132
302692	6569	161363	24.56	0	127	6569	578087	88	0	200	1.488333009
305127	7932	44549	5.62	0	45	7932	306286	38.61	0	110	2.427472564
305224	8424	12216	1.45	0	26	8424	275881	32.75	0	66	4.144510147
306509	5688	28191	4.96	0	109	5688	193285	33.98	0	131	2.423413872
306752	6084	15722	2.58	0	39	6084	233317	38.35	0	106	3.540923653
306932	16703	43129	2.58	0	67	16703	594941	35.62	0	107	3.434384591
306981	6309	27277	4.32	0	57	6309	222042	35.19	0	95	2.673202342
307184	6309	29732	4.71	0	112	6309	227813	36.11	0	178	2.585739501
307192	8573	59598	6.95	0	145	8573	298090	34.77	0	213	1.96989823
307256	11614	14094	1.21	0	56	11614	404297	34.81	0	141	4.493562907
307325	6185	7322	1.18	0	28	6185	228929	37.01	0	120	4.618196416
307337	5171	47231	9.13	0	141	5171	218611	42.28	0	209	1.858428657
307391	5483	296242	54.03	0	618	5483	924489	168.61	0	17139	1.288997561
307414	6869	57195	8.33	0	138	6869	269692	39.26	0	229	1.883811818
307447	6411	20122	3.14	0	35	6411	388316	60.57	0	150	3.916906993
307451	19351	168540	8.71	0	146	19351	807474	41.73	0	192	1.907480342
307605	5887	16578	2.82	0	32	5887	193027	32.79	0	84	3.18662888
308015	10592	81799	7.72	0	193	10592	422805	39.92	0	202	2.017579014
308031	8768	36034	4.11	0	53	8768	324699	37.03	0	105	2.818624296
308132	7986	26857	3.36	0	59	7986	279104	34.95	0	128	3.025899363
308372	12865	91740	7.13	0	125	12865	506304	39.36	0	156	2.111896284
308446	5658	10707	1.89	0	25	5658	166973	29.51	0	75	3.611885827
308461	5068	26372	5.2	0	66	5068	190868	37.66	0	133	2.503589517
308604	6705	24744	3.69	0	99	6705	600909	89.62	0	9363	4.249268051
308638	10462	33133	3.17	0	52	10462	411026	39.29	0	173	3.278747468
308646	15861	193993	12.23	0	167	15861	743424	46.87	0	247	1.585380437
308673	8720	39328	4.51	0	65	8720	324247	37.18	0	98	2.690467477
308713	5677	31216	5.5	0	69	5677	207377	36.53	0	105	2.378718276
308719	9651	33927	3.52	0	80	9651	326414	33.82	0	97	2.911369371
308805	6409	30402	4.74	0	61	6409	246852	38.52	0	129	2.669788785
308806	5817	12177	2.09	0	24	5817	186006	31.98	0	73	3.582735137
308810	9875	39435	3.99	0	94	9875	366687	37.13	0	159	2.865264709
308823	12513	32286	2.58	0	60	12513	386395	30.88	0	111	3.228369827
308835	5391	67305	12.48	0	67	5391	364286	67.57	0	360	2.083904966
308855	12666	133928	10.57	0	123	12666	607410	47.96	0	230	1.828996328
308895	17665	19110	1.08	0	51	17665	592089	33.52	0	102	4.603058977
308903	7010	89844	12.82	0	120	7010	301808	43.05	0	143	1.394757021
308907	6351	69825	10.99	0	160	6351	263274	41.45	0	278	1.562320761
308909	12195	43916	3.6	0	75	12195	480780	39.42	0	174	3.09999901
308931	9471	55605	5.87	0	90	9471	380266	40.15	0	154	2.421107625
308933	8446	206283	24.42	0	820	8446	706185	83.61	0	2197	1.422752348
308973	8326	50125	6.02	0	103	8326	325248	39.06	0	125	2.344996603
308984	7694	255253	33.18	0	279	7694	849667	110.43	0	709	1.38188641
308989	8636	120973	14.01	0	144	8636	417635	48.36	0	202	1.434497334
308991	9087	98418	10.83	0	145	9087	356546	39.24	0	186	1.504431844
309172	10353	19610	1.89	0	45	10353	335910	32.45	0	83	3.748900384
309203	7426	9810	1.32	0	23	7426	267292	35.99	0	79	4.416126313
309211	9883	11991	1.21	0	42	9883	300865	30.44	0	63	4.300029452
309218	9119	62874	6.89	0	175	9119	354821	38.91	0	302	2.144705138
309222	6240	66048	10.58	0	65	6240	308595	49.45	0	139	1.871770939
309253	16416	55470	3.38	0	72	16416	545895	33.25	0	93	2.945399235
309259	6318	37837	5.99	0	52	6318	251070	39.74	0	115	2.37710401
309261	8448	84282	9.98	0	124	8448	334830	39.63	0	131	1.636621292
309264	8401	20595	2.45	0	27	8401	340880	40.58	0	87	3.697055256
309276	18143	73440	4.05	0	180	18143	685103	37.76	0	184	2.868004997
309285	7209	27350	3.79	0	51	7209	247957	34.4	0	146	2.829278857
309290	6009	46504	7.74	0	136	6009	230409	38.34	0	142	1.955584911
309296	8062	56608	7.02	0	161	8062	376871	46.75	0	533	2.382563475
309300	9632	37108	3.85	0	62	9632	362278	37.61	0	143	2.935326001
309302	12686	76528	6.03	0	218	12686	481013	37.92	0	231	2.299869103
309310	21186	81619	3.85	0	75	21186	777120	36.68	0	159	2.899203334
309314	9474	50662	5.35	0	140	9474	346775	36.6	0	237	2.421372897
309325	11811	45491	3.85	0	33	11811	455961	38.6	0	137	2.972810542
309335	10972	85674	7.81	0	69	10972	455879	41.55	0	129	2.058594069
309346	16158	108304	6.7	0	166	16158	608406	37.65	0	217	2.13755691
309347	6418	36226	5.64	0	60	6418	245325	38.22	0	204	2.407700756
309350	12301	63571	5.17	0	95	12301	539421	43.85	0	176	2.731480703
309360	10752	58987	5.49	0	167	10752	453643	42.19	0	340	2.589163079
309373	11739	59782	5.09	0	103	11739	406853	34.66	0	121	2.414674139
309447	5769	19605	3.4	0	35	5769	223197	38.69	0	148	3.155494123
309451	7785	8646	1.11	0	24	7785	269842	34.66	0	68	4.611780118
309465	21022	215078	10.23	0	228	21022	892867	42.47	0	332	1.700778009
309469	9593	31711	3.31	0	60	9593	1080235	112.61	0	2162	4.735499966
309476	14640	56446	3.86	0	69	14640	581165	39.7	0	133	3.0096063
309487	6017	19350	3.22	0	34	6017	241123	40.07	0	88	3.284529962
309491	12256	13458	1.1	0	33	12256	414146	33.79	0	81	4.588160967
309508	6067	13926	2.3	0	32	6067	337358	55.61	0	251	4.242778616
309603	11303	39142	3.46	0	44	11303	382996	33.88	0	96	2.938729977
309661	9395	53149	5.66	0	63	9395	347937	37.03	0	155	2.356960637
309664	9882	230906	23.37	0	331	9882	615532	62.29	0	382	1.061482884
309669	5266	19335	3.67	0	61	5266	175309	33.29	0	82	2.828376948
309673	15118	40377	2.67	0	85	15118	609958	40.35	0	3740	3.564797072
309721	14077	122257	8.68	0	433	14077	624800	44.38	0	709	2.001282765
309738	5108	3003	0.59	0	6	5108	224409	43.93	0	96	5.86548778
309744	17674	17959	1.02	0	32	17674	664903	37.62	0	130	4.851998837
309746	9158	49890	5.45	0	76	9158	496803	54.25	0	310	2.962435048
309748	12209	29318	2.4	0	56	12209	398999	32.68	0	96	3.414441718
309750	10753	94074	8.75	0	105	10753	471092	43.81	0	153	1.971045338
309753	10374	284473	27.42	0	238	10374	896770	86.44	0	428	1.303610547
309762	8482	47715	5.63	0	56	8482	300733	35.46	0	95	2.302125754
309787	7454	152966	20.52	0	199	7454	441527	59.23	0	298	1.176437401
309821	7506	98755	13.16	0	188	7506	338213	45.06	0	195	1.42282787
309859	9932	89262	8.99	0	110	9932	461990	46.52	0	182	2.018598122
309977	26656	80939	3.04	0	155	26656	971912	36.46	0	203	3.231311378
309993	15008	36676	2.44	0	89	15008	528926	35.24	0	102	3.499400917
310028	5376	39349	7.32	0	58	5376	173983	32.36	0	83	1.7914361
310050	5769	99317	17.22	0	147	5769	405665	70.32	0	195	1.676989973
310059	10462	5339	0.51	0	28	10462	376384	35.98	0	139	5.787694175
310094	8950	55395	6.19	0	59	8950	332380	37.14	0	124	2.232102546
310106	6316	9830	1.56	0	29	6316	175065	27.72	0	68	3.798449369
310121	10244	121220	11.83	0	117	10244	500364	48.84	0	207	1.692753172
310132	15681	27027	1.72	0	71	15681	560318	35.73	0	121	4.023795489
310134	7453	18258	2.45	0	62	7453	276150	37.05	0	98	3.565759934
310162	20587	156239	7.59	0	122	20587	802970	39	0	190	2.008442379
310195	16725	112395	6.72	0	122	16725	627888	37.54	0	152	2.129035558
310199	6430	40747	6.34	0	60	6430	245322	38.15	0	99	2.236268357
310327	11807	27314	2.31	0	33	11807	437437	37.05	0	96	3.650648831
310330	5280	34842	6.6	0	112	5280	234389	44.39	0	151	2.396836825
310387	7538	45024	5.97	0	58	7538	277701	36.84	0	87	2.27261027
310457	13477	42233	3.13	0	146	13477	485721	36.04	0	183	3.172504494
