scaffold	length	repeat_length	prop_repeat	mdg4_length	prop_mdg4
scaffold-W309203	7426	5310	0.715055211419	0	0.0
scaffold-W309211	9883	9408	0.951937670748	153	0.0154811292118
scaffold-W309218	9119	7817	0.857221186534	247	0.0270863033227
scaffold-W309222	6240	5471	0.876762820513	1155	0.185096153846
scaffold-W309259	6318	3450	0.546058879392	0	0.0
scaffold-W309261	8448	8664	1.0	610	0.0722064393939
scaffold-W309264	8401	8261	0.983335317224	1807	0.215093441257
scaffold-W309285	7209	7375	1.0	0	0.0
scaffold-W309290	6009	5518	0.918289232817	2295	0.381927109336
scaffold-W309296	8062	6214	0.770776482262	0	0.0
scaffold-W309300	9632	9706	1.0	2122	0.22030730897
scaffold-W309302	12686	9646	0.760365757528	352	0.0277471228125
scaffold-W309310	21186	18492	0.872840555084	4022	0.189842348721
scaffold-W309314	9474	8731	0.921574836394	511	0.0539370909859
scaffold-W309325	11811	11585	0.980865295064	4311	0.364998729997
scaffold-W309335	10972	10006	0.911957710536	2997	0.273149835946
scaffold-W309346	16158	13604	0.841935883154	0	0.0
scaffold-W309347	6418	3393	0.528669367404	0	0.0
scaffold-W309360	10752	9278	0.86290922619	0	0.0
scaffold-W309373	11739	12262	1.0	0	0.0
scaffold-W309447	5769	3597	0.623504940198	693	0.120124804992
scaffold-W309451	7785	6101	0.78368657675	2407	0.309184328838
scaffold-W309465	21022	18924	0.900199790695	1584	0.0753496337171
scaffold-W309469	9593	10015	1.0	2949	0.307411654331
scaffold-W309476	14640	11276	0.770218579235	3851	0.263046448087
scaffold-W309487	6017	5939	0.987036729267	846	0.140601628719
scaffold-W309508	6067	2090	0.344486566672	0	0.0
scaffold-W309603	11303	8672	0.767229938954	0	0.0
scaffold-W309661	9395	9062	0.964555614689	242	0.0257583821181
scaffold-W309664	9882	11612	1.0	4235	0.428556972273
scaffold-W309738	5108	4613	0.903093187157	2102	0.411511354738
scaffold-W309744	17674	13555	0.766945796085	841	0.0475840217268
scaffold-W309746	9158	7050	0.769818737716	0	0.0
scaffold-W309748	12209	10450	0.855925956262	0	0.0
scaffold-W309750	10753	10284	0.956384264856	1440	0.133916116433
scaffold-W309753	10374	9197	0.88654328128	0	0.0
scaffold-W309762	8482	7401	0.872553643009	0	0.0
scaffold-W309787	7454	4755	0.637912530185	113	0.0151596458277
scaffold-W309821	7506	5590	0.744737543299	0	0.0
scaffold-W309859	9932	6914	0.696133709223	0	0.0
scaffold-W309977	26656	25837	0.969275210084	1440	0.0540216086435
scaffold-W309993	15008	12399	0.826159381663	3155	0.210221215352
scaffold-W310028	5376	2468	0.459077380952	0	0.0
scaffold-W310050	5769	5235	0.907436297452	0	0.0
scaffold-W310106	6316	6712	1.0	2271	0.359563014566
scaffold-W310121	10244	9410	0.918586489652	414	0.04041390082
scaffold-W310132	15681	15173	0.967604106881	0	0.0
scaffold-W310134	7453	7244	0.971957600966	448	0.0601100228096
scaffold-W310162	20587	15249	0.740710156895	442	0.0214698596201
scaffold-W310195	16725	13669	0.817279521674	4504	0.269297458894
scaffold-W310199	6430	5495	0.854587869362	974	0.151477449456
scaffold-W310327	11807	11065	0.937155924452	552	0.0467519268231
scaffold-W310330	5280	4880	0.924242424242	1229	0.232765151515
scaffold-W310387	7538	4939	0.655213584505	0	0.0
scaffold-W310457	13477	12400	0.920086072568	4897	0.363359798175
scaffold-W310466	11875	9647	0.812378947368	0	0.0
scaffold-W310550	7548	6673	0.884075251722	724	0.0959194488606
scaffold-W310566	13529	13301	0.983147313179	2296	0.169709512898
scaffold-W310586	18249	16276	0.891884486821	1084	0.0594005150967
scaffold-W310647	7722	7395	0.957653457653	0	0.0
scaffold-W310654	7378	7667	1.0	2846	0.385741393332
scaffold-W310684	18448	16515	0.895218993929	1535	0.0832068516912
scaffold-W310689	14799	14527	0.981620379755	886	0.0598689100615
scaffold-W310703	8325	8263	0.992552552553	1778	0.213573573574
scaffold-W310708	6106	3521	0.576645922044	0	0.0
scaffold-W310711	21564	19091	0.885318122797	1404	0.0651085141903
scaffold-W310718	8600	5492	0.638604651163	0	0.0
scaffold-W310724	19524	20117	1.0	4176	0.213890596189
scaffold-W310725	16798	16959	1.0	2066	0.122990832242
scaffold-W310742	7338	5819	0.792995366585	0	0.0
scaffold-W310749	6522	6955	1.0	450	0.0689972401104
scaffold-W310762	6329	6477	1.0	0	0.0
scaffold-W310765	6922	5485	0.792401040162	371	0.0535972262352
scaffold-W310769	46690	41841	0.89614478475	7899	0.169179695866
scaffold-W310777	8109	8330	1.0	0	0.0
scaffold-W310792	10910	8187	0.750412465628	0	0.0
scaffold-W310828	14580	10699	0.733813443073	0	0.0
scaffold-W310848	9877	2559	0.259086767237	0	0.0
scaffold-W310874	9260	10106	1.0	1673	0.180669546436
scaffold-W310875	7654	7178	0.93781029527	0	0.0
scaffold-W310881	10199	8862	0.868908716541	1057	0.103637611531
scaffold-W310883	8207	5695	0.69391982454	0	0.0
scaffold-W310914	11177	9651	0.863469625123	2720	0.243356893621
scaffold-W310916	7575	9091	1.0	2007	0.26495049505
scaffold-W310922	6243	5145	0.82412301778	1370	0.219445779273
scaffold-W311023	6312	6921	1.0	286	0.0453105196451
scaffold-W311275	9040	7854	0.868805309735	1545	0.170907079646
scaffold-W311370	7825	8935	1.0	376	0.0480511182109
scaffold-W311425	15578	13665	0.877198613429	0	0.0
scaffold-W311428	17595	16954	0.963569195794	6804	0.386700767263
scaffold-W311484	5892	4788	0.812627291242	2513	0.426510522743
scaffold-W311513	11215	11731	1.0	3527	0.31448952296
scaffold-W311528	12291	11353	0.92368399642	696	0.0566268000976
scaffold-W311551	12082	11874	0.982784307234	2456	0.203277603046
scaffold-W311600	7377	6420	0.870272468483	0	0.0
scaffold-W311657	11541	10292	0.891777142362	1421	0.123126245559
scaffold-W311707	6809	4347	0.638419738581	0	0.0
scaffold-W311721	10257	5461	0.532416886029	1196	0.116603295311
scaffold-W311722	9457	9585	1.0	777	0.0821613619541
scaffold-W311788	5758	1611	0.279784647447	0	0.0
scaffold-W311792	14777	13284	0.89896460716	1875	0.126886377479
scaffold-W311856	10851	11201	1.0	1347	0.12413602433
scaffold-W311868	7538	7583	1.0	836	0.11090474927
scaffold-W311918	6123	2674	0.436714029071	0	0.0
scaffold-W311969	8902	7705	0.865535834644	0	0.0
scaffold-W311991	16876	9809	0.581239630244	0	0.0
scaffold-W312116	23585	23083	0.978715285139	3584	0.151960992156
scaffold-W312133	9986	9545	0.955838173443	476	0.0476667334268
scaffold-W312176	12259	11728	0.956684884575	2525	0.205971123256
scaffold-W312195	24490	23007	0.939444671294	4306	0.175826868109
scaffold-W312283	6982	8649	1.0	2671	0.382555141793
scaffold-W312332	11329	10172	0.897872716038	2072	0.182893459264
scaffold-W312358	6598	2286	0.346468626857	0	0.0
scaffold-W312377	5842	6583	1.0	0	0.0
scaffold-W312461	7465	7081	0.948559946417	0	0.0
scaffold-W312470	5719	4296	0.751180276272	0	0.0
scaffold-W312471	13869	14292	1.0	2311	0.166630615041
scaffold-W312474	15342	14896	0.970929474645	1551	0.101095033242
scaffold-W312483	9417	9575	1.0	479	0.05086545609
scaffold-W312514	9230	9103	0.986240520043	3184	0.344962080173
scaffold-W312530	9100	8996	0.988571428571	2257	0.248021978022
scaffold-W312565	12374	10219	0.825844512688	0	0.0
scaffold-W312595	7438	6514	0.875773057273	46	0.00618445818768
scaffold-W312913	12071	8960	0.742274873664	0	0.0
scaffold-W313163	5657	2649	0.468269400742	0	0.0
scaffold-W313257	11351	9885	0.870848383402	1735	0.152849969166
scaffold-W313330	10730	7791	0.726095060578	1464	0.136439888164
scaffold-W313442	5542	2726	0.491880187658	0	0.0
scaffold-W313771	26279	21521	0.818942882149	1377	0.0523992541573
scaffold-W313779	10341	10863	1.0	3473	0.335847596944
scaffold-W314154	21899	14214	0.649070733823	2337	0.106717201699
scaffold-W314339	11294	6620	0.586151939083	0	0.0
scaffold-W314414	10709	9552	0.891960033617	882	0.0823606312447
scaffold-W314417	8596	8520	0.991158678455	0	0.0
scaffold-W314442	8383	8950	1.0	1344	0.160324466182
scaffold-W314475	10522	10608	1.0	3238	0.30773617183
scaffold-W314500	6937	4175	0.601845178031	0	0.0
scaffold-W314557	16473	13685	0.830753353973	2130	0.129302494992
scaffold-W314576	5769	6985	1.0	0	0.0
scaffold-W314597	5291	4437	0.838593838594	0	0.0
scaffold-W314603	20593	16801	0.81585975817	2228	0.108192104113
scaffold-W314622	5815	4536	0.780051590714	0	0.0
scaffold-W314642	17327	14306	0.825647832862	2570	0.148323425867
scaffold-W314643	17742	17529	0.987994589111	2609	0.147052192537
scaffold-W314650	5967	5389	0.903133903134	0	0.0
scaffold-W314672	11244	8112	0.721451440768	1350	0.120064034152
scaffold-W314695	6598	6419	0.972870566838	1397	0.211730827523
scaffold-W314699	16195	12640	0.780487804878	3228	0.199320778018
scaffold-W314706	22780	20183	0.885996488147	0	0.0
scaffold-W314716	9470	10000	1.0	2922	0.308553326294
scaffold-W314722	8436	8768	1.0	1508	0.178757705073
scaffold-W314724	22656	21921	0.967558262712	4102	0.18105579096
scaffold-W314760	5605	5676	1.0	236	0.0421052631579
scaffold-W314775	7381	7188	0.973851781601	0	0.0
scaffold-W314783	20429	17708	0.866806990063	3992	0.195408487934
scaffold-W314785	10366	10551	1.0	2018	0.194674898707
scaffold-W314786	10450	10207	0.976746411483	0	0.0
scaffold-W314787	23819	21035	0.88311851883	695	0.029178387002
scaffold-W314790	9493	8536	0.899188876014	767	0.0807963762773
scaffold-W314804	31998	30092	0.940433777111	6523	0.203856491031
scaffold-W314810	10563	9530	0.902205812743	1354	0.128183281265
scaffold-W314821	24022	20801	0.865914578303	3004	0.125052035634
scaffold-W314881	8656	6955	0.803488909427	0	0.0
scaffold-W314882	9785	6185	0.632089933572	0	0.0
scaffold-W314884	14819	17516	1.0	2562	0.17288615966
scaffold-W314925	10715	8692	0.811199253383	0	0.0
scaffold-W314965	8594	8058	0.937630905283	0	0.0
scaffold-W314975	13511	13288	0.983494930057	2088	0.154540744578
scaffold-W314998	17034	15238	0.894563813549	5082	0.298344487496
scaffold-W315007	5904	7232	1.0	0	0.0
scaffold-W315022	10575	11369	1.0	1021	0.096548463357
scaffold-W315023	7919	7500	0.947089278949	2546	0.321505240561
scaffold-W315024	12155	10657	0.876758535582	0	0.0
scaffold-W315043	40439	36494	0.902445658894	6046	0.149509137219
scaffold-W315105	13491	10783	0.799273589801	0	0.0
scaffold-W315122	6049	3737	0.617788064143	0	0.0
scaffold-W315149	17911	13474	0.752275138183	0	0.0
scaffold-W315166	5064	3983	0.786532385466	1193	0.235584518167
scaffold-W315173	28754	26272	0.913681574737	839	0.0291785490714
scaffold-W315186	16315	13103	0.803125957708	0	0.0
scaffold-W315194	5145	4444	0.863751214772	0	0.0
scaffold-W315199	11578	11426	0.986871653135	0	0.0
scaffold-W315219	16992	17501	1.0	250	0.0147128060264
scaffold-W315223	10436	7865	0.753641241855	0	0.0
scaffold-W315224	13268	10350	0.780072354537	1151	0.0867500753693
scaffold-W315240	19946	14649	0.734432969016	180	0.00902436578763
scaffold-W315253	28066	28049	0.9993942849	846	0.030143233806
scaffold-W315268	9225	8731	0.946449864499	1711	0.185474254743
scaffold-W315272	6926	6145	0.887236500144	742	0.107132544037
scaffold-W315278	15399	12675	0.823105396454	0	0.0
scaffold-W315286	11419	9348	0.818635607321	0	0.0
scaffold-W315309	8932	4101	0.459135691894	0	0.0
scaffold-W315328	5866	3317	0.565461984316	0	0.0
scaffold-W315353	11764	11679	0.992774566474	2206	0.187521251275
scaffold-W315380	5818	5440	0.935029219663	215	0.0369542798212
scaffold-W315416	7226	4734	0.655134237476	0	0.0
scaffold-W315428	9530	9628	1.0	113	0.0118572927597
scaffold-W315482	16655	15687	0.941879315521	6012	0.360972680877
scaffold-W315484	12026	5733	0.476717112922	0	0.0
scaffold-W315514	8188	7975	0.973986321446	3561	0.434904738642
scaffold-W315702	8931	9730	1.0	1015	0.113649087448
scaffold-W315725	11208	9231	0.823608137045	1162	0.103675945753
scaffold-W315963	11125	7767	0.698157303371	346	0.0311011235955
scaffold-W316022	14220	15475	1.0	1941	0.136497890295
scaffold-W316036	21990	17419	0.792132787631	4545	0.206684856753
scaffold-W316078	6379	6017	0.943251293306	1246	0.195328421383
scaffold-W316082	8362	3817	0.45646974408	0	0.0
scaffold-W316111	6697	5265	0.786172913245	0	0.0
scaffold-W316113	9945	9601	0.965409753645	1473	0.148114630468
scaffold-W316522	6567	6378	0.971219735039	171	0.0260392873458
scaffold-W316541	8705	9004	1.0	0	0.0
scaffold-W316615	10683	10113	0.946644201067	58	0.00542918655808
scaffold-W316659	16351	15608	0.954559354168	2021	0.123601002997
scaffold-W316680	10288	6926	0.673211508554	1364	0.132581648523
scaffold-W316696	13790	14966	1.0	5465	0.396301667875
scaffold-W316727	9354	6657	0.711674150096	0	0.0
scaffold-W316747	14726	14326	0.972837158767	0	0.0
scaffold-W316753	9805	8068	0.822845486996	442	0.0450790413055
scaffold-W316755	15469	15234	0.98480832633	4490	0.290257935225
scaffold-W316778	13626	11264	0.826654924409	0	0.0
scaffold-W316786	15310	15397	1.0	2340	0.152841280209
scaffold-W316792	5456	4151	0.760813782991	0	0.0
scaffold-W316796	19632	17479	0.890332110839	2428	0.123675631622
scaffold-W316823	13098	13370	1.0	1684	0.128569247213
scaffold-W316870	37570	21516	0.572690976843	1743	0.0463933989886
scaffold-W316874	13074	12642	0.966957319872	1905	0.145709040844
scaffold-W316884	7550	7645	1.0	1185	0.156953642384
scaffold-W316887	28846	25437	0.881820703044	5419	0.187859668585
scaffold-W316888	16427	14886	0.906191026968	4629	0.281792171425
scaffold-W316924	8435	8110	0.961470065205	2865	0.339656194428
scaffold-W316961	6142	4637	0.754965809183	0	0.0
scaffold-W316985	29672	26809	0.903511728229	4258	0.143502291723
scaffold-W317001	16175	17586	1.0	2939	0.18170015456
scaffold-W317569	7711	3848	0.499027363507	0	0.0
scaffold-W317582	9748	10198	1.0	1078	0.110586787033
scaffold-W317987	6366	4431	0.696041470311	0	0.0
scaffold-W318082	15449	14599	0.944980257622	4325	0.279953395042
scaffold-W318255	7591	5275	0.694901857463	0	0.0
scaffold-W318514	12515	12835	1.0	2461	0.196644027167
scaffold-W318593	14826	11717	0.790300822879	904	0.0609739646567
scaffold-W319305	22852	23380	1.0	2058	0.0900577629967
scaffold-W319853	5808	5438	0.93629476584	2295	0.395144628099
scaffold-W319918	5053	1803	0.35681773204	0	0.0
scaffold-W321097	14587	8705	0.596764242133	0	0.0
scaffold-W321128	8218	7519	0.914942808469	103	0.0125334631297
scaffold-W321164	9120	3427	0.37576754386	0	0.0
scaffold-W321298	5161	4715	0.913582639023	0	0.0
scaffold-W323347	20247	22870	1.0	3940	0.19459673038
scaffold-W324651	12017	11785	0.98069401681	2543	0.211616876092
scaffold-W325489	10068	9248	0.918553833929	0	0.0
scaffold-W325547	12270	11318	0.922412387938	2492	0.203096984515
scaffold-W325813	5260	4172	0.793155893536	134	0.0254752851711
scaffold-W325816	7094	6382	0.899633493093	0	0.0
scaffold-W325844	14473	11823	0.816900435293	2094	0.144683203206
scaffold-W325859	9710	8820	0.908341915551	307	0.0316168898043
scaffold-W325898	12820	12164	0.948829953198	1380	0.107644305772
scaffold-W325944	9967	10022	1.0	0	0.0
scaffold-W326216	15073	13654	0.905858156969	0	0.0
scaffold-W326360	7377	0	0.0	0	0.0
scaffold-W326636	6041	5663	0.937427578216	0	0.0
scaffold-W326727	13787	7822	0.567346050627	0	0.0
scaffold-W326758	6123	4725	0.771680548751	0	0.0
scaffold-W326759	15707	11946	0.760552619851	2310	0.147068186159
scaffold-W326764	14120	14664	1.0	0	0.0
scaffold-W326872	6630	6952	1.0	1382	0.208446455505
scaffold-W326875	10788	9280	0.860215053763	0	0.0
scaffold-W326965	6007	6101	1.0	1642	0.273347760946
scaffold-W326967	20760	17143	0.825770712909	156	0.00751445086705
scaffold-W326988	8163	7857	0.962513781698	176	0.0215607007228
scaffold-W327023	5799	3905	0.673391964132	0	0.0
scaffold-W327031	15146	16585	1.0	1040	0.0686649940578
scaffold-W327040	18039	16439	0.911303287322	0	0.0
scaffold-W327062	5409	5153	0.95267147347	0	0.0
scaffold-W327090	28918	21466	0.742305830279	107	0.00370011757383
scaffold-W327100	27185	21712	0.798675740298	1937	0.0712525289682
scaffold-W327103	26234	24445	0.931806053213	5074	0.193413128002
scaffold-W327126	11580	9812	0.847322970639	2114	0.182556131261
scaffold-W327146	15313	12476	0.814732580161	1670	0.109057663423
scaffold-W327202	12609	8402	0.666349432945	0	0.0
scaffold-W327233	17496	16724	0.955875628715	2828	0.161636945588
scaffold-W327271	6350	5105	0.803937007874	0	0.0
scaffold-W327293	23571	23890	1.0	4961	0.210470493403
scaffold-W327300	25094	22803	0.908703275683	2565	0.102215669084
scaffold-W327325	29525	27746	0.939745977985	1610	0.0545300592718
scaffold-W327361	10501	10678	1.0	1396	0.132939720027
scaffold-W327457	10738	4826	0.449431924008	0	0.0
scaffold-W327536	7123	6883	0.966306331602	1545	0.216902990313
scaffold-W327582	6744	3352	0.497034400949	0	0.0
scaffold-W327609	11675	9499	0.813618843683	2278	0.195117773019
scaffold-W327754	7076	10736	1.0	0	0.0
scaffold-W327813	7603	3790	0.498487439169	0	0.0
scaffold-W327829	21409	18981	0.886589751973	4039	0.188658975197
scaffold-W327834	27307	26536	0.971765481378	2529	0.0926136155565
scaffold-W327835	10530	8237	0.782241215575	2638	0.250522317189
scaffold-W327836	13589	9767	0.718743101038	0	0.0
scaffold-W327858	5623	4555	0.810065801174	0	0.0
scaffold-W327885	19550	15462	0.790895140665	2394	0.122455242967
scaffold-W327900	21936	16890	0.769967177243	2510	0.114423778264
scaffold-W327927	16220	13858	0.854377311961	2401	0.148027127004
scaffold-W327930	15125	13775	0.910743801653	3300	0.218181818182
scaffold-W327931	23548	21953	0.932266009852	2362	0.100305758451
scaffold-W327944	19320	18860	0.97619047619	1244	0.0643892339545
scaffold-W327953	9844	6538	0.664160910199	618	0.0627793579846
scaffold-W327967	20970	20270	0.966618979495	7714	0.36785884597
scaffold-W328019	17364	12863	0.740785533287	179	0.0103086846349
scaffold-W328083	18071	18025	0.997454485087	0	0.0
scaffold-W328227	9067	9066	0.999889709937	1170	0.129039373552
scaffold-W328273	8653	8634	0.997804229747	43	0.00496937478331
scaffold-W328303	11050	4901	0.443529411765	0	0.0
scaffold-W328357	6234	3528	0.565928777671	0	0.0
scaffold-W328380	6395	5159	0.806724003127	853	0.133385457389
scaffold-W328723	34237	31071	0.907526944534	3414	0.0997166807839
scaffold-W328826	24049	22858	0.950476111273	0	0.0
scaffold-W328865	18085	16753	0.926347802046	967	0.0534697262925
scaffold-W328908	37453	33427	0.892505273276	3552	0.0948388647104
scaffold-W328987	14130	13210	0.934890304317	4016	0.284217975938
scaffold-W329066	11527	10910	0.946473497007	0	0.0
scaffold-W329229	8251	7824	0.948248697128	0	0.0
scaffold-W329366	29132	27090	0.929905258822	6788	0.233008375669
scaffold-W329403	20153	18790	0.932367389471	228	0.0113134520915
scaffold-W329467	6135	3898	0.635370823146	416	0.0678076609617
scaffold-W329503	16709	935	0.0559578670178	0	0.0
scaffold-W329866	22130	19668	0.888748305468	3007	0.135878897424
scaffold-W330572	9417	11186	1.0	1477	0.156844005522
scaffold-W330664	27305	21929	0.80311298297	4067	0.14894707929
scaffold-W330797	10003	9405	0.94021793462	2400	0.239928021594
scaffold-W330885	10056	12433	1.0	4161	0.413782816229
scaffold-W330901	17110	12000	0.701344243133	0	0.0
scaffold-W330902	7184	5362	0.746380846325	105	0.0146158129176
scaffold-W330910	12269	12411	1.0	0	0.0
scaffold-W330926	6987	6537	0.935594675827	1519	0.217403749821
scaffold-W330975	21377	18563	0.868363194087	2398	0.112176638443
scaffold-W330989	16847	16953	1.0	3755	0.222888348074
scaffold-W331008	10796	9243	0.856150426084	0	0.0
scaffold-W331031	18503	20380	1.0	4721	0.255147813868
scaffold-W331041	24599	19884	0.808325541689	2157	0.0876864913208
scaffold-W331055	22383	13401	0.598713309208	0	0.0
scaffold-W331102	15677	14231	0.907762964853	110	0.00701664859348
scaffold-W331144	21236	15261	0.718638161612	2833	0.133405537766
scaffold-W331167	7276	6556	0.901044529962	1242	0.170698185816
scaffold-W331172	25256	23543	0.932174532784	1876	0.0742793791574
scaffold-W331178	14838	13267	0.894123197196	1453	0.097924248551
scaffold-W331198	18609	15444	0.829921005965	0	0.0
scaffold-W331308	7821	3549	0.453778289221	0	0.0
scaffold-W331327	8878	8093	0.911579184501	3070	0.345798603289
scaffold-W331333	8261	7058	0.854375983537	0	0.0
scaffold-W331481	19821	19182	0.967761465113	1094	0.0551939861763
scaffold-W331904	14238	11905	0.836142716674	2093	0.147000983284
scaffold-W332027	6618	3869	0.584617709278	0	0.0
scaffold-W332039	6992	6146	0.879004576659	319	0.0456235697941
scaffold-W332583	23818	28051	1.0	4680	0.196490049542
scaffold-W332712	10565	8604	0.814387127307	0	0.0
scaffold-W332733	41034	26645	0.649339572062	6147	0.14980260272
scaffold-W332734	20169	17651	0.875154940751	3596	0.178293420596
scaffold-W332744	29590	24203	0.817945251774	637	0.0215275430889
scaffold-W332767	5759	5491	0.95346414308	2610	0.453203681195
scaffold-W332792	20446	18824	0.920669079527	4388	0.214614105448
scaffold-W332839	32911	30247	0.919054419495	6735	0.204642824588
scaffold-W332852	14735	14739	1.0	0	0.0
scaffold-W332860	23054	21206	0.919840374772	0	0.0
scaffold-W332904	15412	14625	0.948935894108	1660	0.107708279263
scaffold-W332957	8467	6551	0.773709696469	0	0.0
scaffold-W332982	13924	10157	0.729459925309	0	0.0
scaffold-W333114	13127	13119	0.999390569056	2347	0.178791803154
scaffold-W334785	10170	6262	0.615732546706	0	0.0
scaffold-W335184	14379	11676	0.812017525558	2198	0.152861812365
scaffold-W335230	28189	14786	0.524530845365	61	0.00216396466707
scaffold-W335333	8356	7125	0.852680708473	0	0.0
scaffold-W335700	6346	6458	1.0	0	0.0
scaffold-W337024	5421	5420	0.99981553219	0	0.0
scaffold-W338307	9037	9079	1.0	1210	0.133893991369
scaffold-W338352	19149	19189	1.0	1882	0.0982818946159
scaffold-W338529	7529	7165	0.951653606057	0	0.0
scaffold-W338825	25383	19565	0.770791474609	2444	0.0962849151007
scaffold-W339082	11706	11682	0.997949769349	2709	0.231419784726
scaffold-W339129	19646	18558	0.944619769928	2045	0.104092436119
scaffold-W339153	5475	3218	0.587762557078	0	0.0
scaffold-W339226	28420	26276	0.924560168895	1059	0.0372624912034
scaffold-W339262	9289	9125	0.982344708795	0	0.0
scaffold-W339266	20811	17339	0.833165153044	1861	0.0894238623805
scaffold-W339283	16264	11868	0.72970978849	0	0.0
scaffold-W339287	9243	9495	1.0	1947	0.21064589419
scaffold-W339289	5752	5152	0.895688456189	0	0.0
scaffold-W339304	10475	10529	1.0	4644	0.443341288783
scaffold-W339326	36247	19816	0.546693519464	2111	0.058239302563
scaffold-W339420	6799	7433	1.0	0	0.0
scaffold-W339422	19920	14046	0.705120481928	3296	0.16546184739
scaffold-W339465	8379	6155	0.734574531567	434	0.0517961570593
scaffold-W339518	24072	24953	1.0	9099	0.377991026919
scaffold-W339680	6148	5151	0.83783344177	0	0.0
scaffold-W339681	27667	11949	0.431886362815	2711	0.0979867712437
scaffold-W339688	8000	7226	0.90325	2685	0.335625
scaffold-W339702	16647	17101	1.0	1311	0.0787529284556
scaffold-W339755	28667	20374	0.710712666132	0	0.0
scaffold-W339757	43550	32983	0.757359357061	414	0.00950631458094
scaffold-W339793	33198	31388	0.945478643292	0	0.0
scaffold-W339823	38625	36384	0.941980582524	7061	0.182809061489
scaffold-W339889	11941	13301	1.0	2036	0.170504982832
scaffold-W340051	21739	20140	0.926445558673	7622	0.350614103685
scaffold-W340363	6097	4757	0.78021978022	105	0.0172215843858
scaffold-W340550	6090	7541	1.0	1141	0.187356321839
scaffold-W340710	13051	9755	0.747452302506	2448	0.187571833576
scaffold-W340727	7349	6524	0.887739828548	0	0.0
scaffold-W340796	17643	17551	0.994785467324	2222	0.125942300062
scaffold-W340816	5705	1944	0.340753724803	0	0.0
scaffold-W340913	8930	8796	0.984994400896	279	0.0312430011198
scaffold-W340917	32735	29434	0.899159920574	4188	0.127936459447
scaffold-W340959	17551	14884	0.848042846561	0	0.0
scaffold-W340963	6160	5278	0.856818181818	0	0.0
scaffold-W340974	22255	16021	0.719883172321	1567	0.0704111435632
scaffold-W341829	12162	10230	0.841144548594	2362	0.194211478375
scaffold-W341869	35777	25968	0.725829443497	2161	0.0604019342035
scaffold-W341885	10854	10481	0.965634789018	1555	0.143265155703
scaffold-W342142	22688	22188	0.977961918195	1370	0.0603843441467
scaffold-W342199	25277	22605	0.894291252918	0	0.0
scaffold-W342215	20688	19843	0.959155065739	861	0.0416183294664
scaffold-W342219	27519	22521	0.818380028344	2954	0.107344016861
scaffold-W342260	9260	8963	0.967926565875	2449	0.264470842333
scaffold-W342292	17446	14547	0.833830104322	2327	0.133383010432
scaffold-W342304	11045	7415	0.671344499774	710	0.0642824807605
scaffold-W342327	16561	15781	0.952901394843	1257	0.0759012136948
scaffold-W342386	6773	4321	0.637974309759	0	0.0
scaffold-W342391	15453	13851	0.896330809552	572	0.0370154662525
scaffold-W342399	11544	11505	0.996621621622	0	0.0
scaffold-W342422	33813	30903	0.913938426049	7057	0.208706710437
scaffold-W342967	19845	19145	0.964726631393	2497	0.125825144873
scaffold-W343021	27993	24860	0.888079162648	5295	0.189154431465
scaffold-W343396	5783	5498	0.950717620612	0	0.0
scaffold-W343477	11047	9417	0.852448628587	0	0.0
scaffold-W343538	34542	35300	1.0	7241	0.209628857623
scaffold-W343603	22840	20208	0.88476357268	1392	0.060945709282
scaffold-W343608	29576	23530	0.795577495266	6297	0.212909115499
scaffold-W343616	34959	33492	0.95803655711	8108	0.231928830916
scaffold-W343641	18238	16855	0.924169316811	0	0.0
scaffold-W343676	11465	10362	0.903794156127	2765	0.241168774531
scaffold-W343693	11858	12481	1.0	2514	0.21200877045
scaffold-W343703	15225	9753	0.640591133005	3015	0.19802955665
scaffold-W343715	26021	20352	0.782137504323	4662	0.179162983744
scaffold-W343717	17349	17171	0.989740042654	1963	0.113147731858
scaffold-W343722	18740	17868	0.953468516542	2319	0.123745997866
scaffold-W343835	16307	13620	0.835224136874	3531	0.216532777335
scaffold-W343955	5918	2675	0.452010814464	0	0.0
scaffold-W344084	5483	4399	0.802298012037	0	0.0
scaffold-W345380	5900	5088	0.862372881356	0	0.0
scaffold-W345594	10600	10642	1.0	286	0.0269811320755
scaffold-W345695	22039	19002	0.862198829348	3788	0.171877126911
scaffold-W346489	6060	5232	0.863366336634	0	0.0
scaffold-W347093	8598	8714	1.0	1405	0.163410095371
scaffold-W347324	9579	9307	0.971604551623	0	0.0
scaffold-W347607	11542	11114	0.962918038468	2474	0.214347600069
scaffold-W347648	12168	8120	0.667324128863	1750	0.143819855358
scaffold-W347674	13727	11331	0.825453485831	1384	0.100823195163
scaffold-W347743	34866	33623	0.964349222738	7969	0.228560775541
scaffold-W347758	16350	16733	1.0	4169	0.25498470948
scaffold-W347782	5638	5561	0.986342674707	2746	0.487052146151
scaffold-W347794	6329	2437	0.385052930953	1217	0.19228946121
scaffold-W347795	32022	31839	0.994285178939	5237	0.163543813628
scaffold-W347800	22244	21335	0.959135047653	2428	0.109153030031
scaffold-W347801	13811	9789	0.708782854247	0	0.0
scaffold-W347882	16816	14927	0.887666508088	2172	0.129162702188
scaffold-W347887	13748	11996	0.872563281932	0	0.0
scaffold-W347911	20504	12622	0.615587202497	0	0.0
scaffold-W347989	5759	3721	0.646119117902	0	0.0
scaffold-W348553	13734	10757	0.783238677734	1229	0.0894859472841
